127.0.0.1 - - [20/Feb/2017:15:58:37 +0530] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:04:30 +0530] "GET /Integrated_data_about_bike_showroom/Images/RemEmp002.jpg HTTP/1.1" 200 11454
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:04:30 +0530] "GET /Integrated_data_about_bike_showroom/Images/ViewEmp001.jpg HTTP/1.1" 200 11454
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:04:30 +0530] "GET /Integrated_data_about_bike_showroom/Images/Salary01.jpg HTTP/1.1" 200 14334
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:04:30 +0530] "GET /Integrated_data_about_bike_showroom/Images/ViewEmp002.jpg HTTP/1.1" 200 11454
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:04:30 +0530] "GET /Integrated_data_about_bike_showroom/Images/Salary02.jpg HTTP/1.1" 200 14334
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:04:30 +0530] "GET /Integrated_data_about_bike_showroom/Images/Details001.jpg HTTP/1.1" 200 11454
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:04:30 +0530] "GET /Integrated_data_about_bike_showroom/Images/Details002.jpg HTTP/1.1" 200 11454
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:04:30 +0530] "GET /Integrated_data_about_bike_showroom/Images/PaySlip02.jpg HTTP/1.1" 200 11454
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:04:30 +0530] "GET /Integrated_data_about_bike_showroom/Images/PaySlip01.jpg HTTP/1.1" 200 11454
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:04:30 +0530] "GET /Integrated_data_about_bike_showroom/Images/Purchases01.jpg HTTP/1.1" 200 11306
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:04:30 +0530] "GET /Integrated_data_about_bike_showroom/Images/Purchases02.jpg HTTP/1.1" 200 11306
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:04:30 +0530] "GET /Integrated_data_about_bike_showroom/Images/NewEntry01.jpg HTTP/1.1" 200 14334
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:04:30 +0530] "GET /Integrated_data_about_bike_showroom/Images/NewEntry02.jpg HTTP/1.1" 200 14334
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:04:30 +0530] "GET /Integrated_data_about_bike_showroom/Images/View01.jpg HTTP/1.1" 200 14334
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:04:30 +0530] "GET /Integrated_data_about_bike_showroom/Images/View02.jpg HTTP/1.1" 200 14334
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:04:30 +0530] "GET /Integrated_data_about_bike_showroom/Images/Sales_Services01.jpg HTTP/1.1" 200 11306
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:04:30 +0530] "GET /Integrated_data_about_bike_showroom/Images/Sales01.jpg HTTP/1.1" 200 14334
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:04:30 +0530] "GET /Integrated_data_about_bike_showroom/Images/Sales_Services02.jpg HTTP/1.1" 200 11306
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:04:30 +0530] "GET /Integrated_data_about_bike_showroom/Images/Sales02.jpg HTTP/1.1" 200 14334
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:04:30 +0530] "GET /Integrated_data_about_bike_showroom/Images/SalesBook01.jpg HTTP/1.1" 200 11454
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:04:30 +0530] "GET /Integrated_data_about_bike_showroom/Images/SalesBook02.jpg HTTP/1.1" 200 11454
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:04:30 +0530] "GET /Integrated_data_about_bike_showroom/Images/NewEntry001.jpg HTTP/1.1" 200 11454
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:04:30 +0530] "GET /Integrated_data_about_bike_showroom/Images/Services01.jpg HTTP/1.1" 200 14334
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:04:30 +0530] "GET /Integrated_data_about_bike_showroom/Images/NewEntry002.jpg HTTP/1.1" 200 11454
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:04:30 +0530] "GET /Integrated_data_about_bike_showroom/Images/Services02.jpg HTTP/1.1" 200 14334
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:04:30 +0530] "GET /Integrated_data_about_bike_showroom/Images/View001.jpg HTTP/1.1" 200 11454
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:04:30 +0530] "GET /Integrated_data_about_bike_showroom/Images/Customers01.jpg HTTP/1.1" 200 14334
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:04:30 +0530] "GET /Integrated_data_about_bike_showroom/Images/View002.jpg HTTP/1.1" 200 11454
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:04:30 +0530] "GET /Integrated_data_about_bike_showroom/Images/CreditFacility01.jpg HTTP/1.1" 200 14334
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:04:30 +0530] "GET /Integrated_data_about_bike_showroom/Images/Customers02.jpg HTTP/1.1" 200 14334
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:04:30 +0530] "GET /Integrated_data_about_bike_showroom/Images/Registration02.jpg HTTP/1.1" 200 14334
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:04:30 +0530] "GET /Integrated_data_about_bike_showroom/Images/CreditFacility02.jpg HTTP/1.1" 200 14334
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:04:30 +0530] "GET /Integrated_data_about_bike_showroom/Images/Registration01.jpg HTTP/1.1" 200 14334
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:04:30 +0530] "GET /Integrated_data_about_bike_showroom/Images/insurance01.jpg HTTP/1.1" 200 11454
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:04:30 +0530] "GET /Integrated_data_about_bike_showroom/Images/Admin01.jpg HTTP/1.1" 200 11306
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:04:30 +0530] "GET /Integrated_data_about_bike_showroom/Images/insurance02.jpg HTTP/1.1" 200 11454
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:04:30 +0530] "GET /Integrated_data_about_bike_showroom/Images/Users001.jpg HTTP/1.1" 200 14334
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:04:30 +0530] "GET /Integrated_data_about_bike_showroom/Images/Admin02.jpg HTTP/1.1" 200 11306
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:04:30 +0530] "GET /Integrated_data_about_bike_showroom/Images/Users002.jpg HTTP/1.1" 200 14334
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:04:30 +0530] "GET /Integrated_data_about_bike_showroom/Images/Model01.jpg HTTP/1.1" 200 11306
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:04:30 +0530] "GET /Integrated_data_about_bike_showroom/Images/Reports02.jpg HTTP/1.1" 200 11306
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:04:30 +0530] "GET /Integrated_data_about_bike_showroom/Images/Model02.jpg HTTP/1.1" 200 11306
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:04:30 +0530] "GET /Integrated_data_about_bike_showroom/Images/Reports01.jpg HTTP/1.1" 200 11306
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:04:30 +0530] "GET /Integrated_data_about_bike_showroom/Images/VATPurchases1.jpg HTTP/1.1" 200 14334
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:04:30 +0530] "GET /Integrated_data_about_bike_showroom/Images/VATSales002.jpg HTTP/1.1" 200 14334
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:04:30 +0530] "GET /Integrated_data_about_bike_showroom/Images/VATPurchases2.jpg HTTP/1.1" 200 14334
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:04:30 +0530] "GET /Integrated_data_about_bike_showroom/Images/MPurchases2.jpg HTTP/1.1" 200 14334
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:04:30 +0530] "GET /Integrated_data_about_bike_showroom/Images/MPurchases1.jpg HTTP/1.1" 200 14334
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:04:30 +0530] "GET /Integrated_data_about_bike_showroom/Images/MSales2.jpg HTTP/1.1" 200 14334
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:04:30 +0530] "GET /Integrated_data_about_bike_showroom/Images/MSales1.jpg HTTP/1.1" 200 14334
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:04:30 +0530] "GET /Integrated_data_about_bike_showroom/Images/GenBill01.jpg HTTP/1.1" 200 14334
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:04:30 +0530] "GET /Integrated_data_about_bike_showroom/Images/VATSales001.jpg HTTP/1.1" 200 14334
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:04:30 +0530] "GET /Integrated_data_about_bike_showroom/Images/GenBill02.jpg HTTP/1.1" 200 14334
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:04:30 +0530] "GET /Integrated_data_about_bike_showroom/Images/Logout01.jpg HTTP/1.1" 200 11306
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:04:30 +0530] "GET /Integrated_data_about_bike_showroom/Images/Logout02.jpg HTTP/1.1" 200 11306
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:04:55 +0530] "GET /Integrated_data_about_bike_showroom/ HTTP/1.1" 200 545
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:04:55 +0530] "GET /Integrated_data_about_bike_showroom/styles.css HTTP/1.1" 200 25874
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:04:55 +0530] "GET /Integrated_data_about_bike_showroom/Header.html HTTP/1.1" 200 421
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:04:55 +0530] "GET /Integrated_data_about_bike_showroom/Login.jsp HTTP/1.1" 200 955
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:04:55 +0530] "GET /Integrated_data_about_bike_showroom/Images/bike4.jpg HTTP/1.1" 200 48702
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:04:55 +0530] "GET /favicon.ico HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:04:55 +0530] "GET /favicon.ico HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:01 +0530] "POST /Integrated_data_about_bike_showroom/Validate.jsp HTTP/1.1" 200 479
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:01 +0530] "GET /Integrated_data_about_bike_showroom/Report.jsp HTTP/1.1" 200 988
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:01 +0530] "GET /Integrated_data_about_bike_showroom/coolfunctions.js HTTP/1.1" 200 31223
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:01 +0530] "GET /Integrated_data_about_bike_showroom/coolmenus.js HTTP/1.1" 200 21655
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:01 +0530] "GET /Integrated_data_about_bike_showroom/Images/Home1.jpg HTTP/1.1" 200 11306
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:01 +0530] "GET /Integrated_data_about_bike_showroom/Images/Home2.jpg HTTP/1.1" 200 11306
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:01 +0530] "GET /Integrated_data_about_bike_showroom/Images/Employees01.jpg HTTP/1.1" 200 11306
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:01 +0530] "GET /Integrated_data_about_bike_showroom/Images/AddEmp001.jpg HTTP/1.1" 200 11454
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:01 +0530] "GET /Integrated_data_about_bike_showroom/Images/General02.jpg HTTP/1.1" 200 14334
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:01 +0530] "GET /Integrated_data_about_bike_showroom/Images/AddEmp002.jpg HTTP/1.1" 200 11454
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:01 +0530] "GET /Integrated_data_about_bike_showroom/Images/General01.jpg HTTP/1.1" 200 14334
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:01 +0530] "GET /Integrated_data_about_bike_showroom/Images/RemEmp002.jpg HTTP/1.1" 200 11454
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:01 +0530] "GET /Integrated_data_about_bike_showroom/Images/RemEmp001.jpg HTTP/1.1" 200 11454
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:01 +0530] "GET /Integrated_data_about_bike_showroom/Images/Employees02.jpg HTTP/1.1" 200 11306
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:01 +0530] "GET /Integrated_data_about_bike_showroom/Images/ViewEmp001.jpg HTTP/1.1" 200 11454
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:01 +0530] "GET /Integrated_data_about_bike_showroom/Images/Customers02.jpg HTTP/1.1" 200 14334
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:01 +0530] "GET /Integrated_data_about_bike_showroom/Images/Salary01.jpg HTTP/1.1" 200 14334
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:01 +0530] "GET /Integrated_data_about_bike_showroom/Images/Salary02.jpg HTTP/1.1" 200 14334
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:01 +0530] "GET /Integrated_data_about_bike_showroom/Images/Details002.jpg HTTP/1.1" 200 11454
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:01 +0530] "GET /Integrated_data_about_bike_showroom/Images/ViewEmp002.jpg HTTP/1.1" 200 11454
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:01 +0530] "GET /Integrated_data_about_bike_showroom/Images/Details001.jpg HTTP/1.1" 200 11454
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:01 +0530] "GET /Integrated_data_about_bike_showroom/Images/PaySlip01.jpg HTTP/1.1" 200 11454
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:01 +0530] "GET /Integrated_data_about_bike_showroom/Images/PaySlip02.jpg HTTP/1.1" 200 11454
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:01 +0530] "GET /Integrated_data_about_bike_showroom/Images/Purchases01.jpg HTTP/1.1" 200 11306
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:01 +0530] "GET /Integrated_data_about_bike_showroom/Images/Purchases02.jpg HTTP/1.1" 200 11306
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:01 +0530] "GET /Integrated_data_about_bike_showroom/Images/NewEntry01.jpg HTTP/1.1" 200 14334
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:01 +0530] "GET /Integrated_data_about_bike_showroom/Images/NewEntry02.jpg HTTP/1.1" 200 14334
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:01 +0530] "GET /Integrated_data_about_bike_showroom/Images/View01.jpg HTTP/1.1" 200 14334
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:01 +0530] "GET /Integrated_data_about_bike_showroom/Images/View02.jpg HTTP/1.1" 200 14334
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:01 +0530] "GET /Integrated_data_about_bike_showroom/Images/Sales_Services01.jpg HTTP/1.1" 200 11306
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:01 +0530] "GET /Integrated_data_about_bike_showroom/Images/Sales_Services02.jpg HTTP/1.1" 200 11306
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:01 +0530] "GET /Integrated_data_about_bike_showroom/Images/Sales01.jpg HTTP/1.1" 200 14334
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:02 +0530] "GET /Integrated_data_about_bike_showroom/Images/Sales02.jpg HTTP/1.1" 200 14334
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:02 +0530] "GET /Integrated_data_about_bike_showroom/Images/SalesBook01.jpg HTTP/1.1" 200 11454
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:02 +0530] "GET /Integrated_data_about_bike_showroom/Images/SalesBook02.jpg HTTP/1.1" 200 11454
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:02 +0530] "GET /Integrated_data_about_bike_showroom/Images/NewEntry001.jpg HTTP/1.1" 200 11454
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:02 +0530] "GET /Integrated_data_about_bike_showroom/Images/NewEntry002.jpg HTTP/1.1" 200 11454
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:02 +0530] "GET /Integrated_data_about_bike_showroom/Images/Services01.jpg HTTP/1.1" 200 14334
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:02 +0530] "GET /Integrated_data_about_bike_showroom/Images/Services02.jpg HTTP/1.1" 200 14334
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:02 +0530] "GET /Integrated_data_about_bike_showroom/Images/View001.jpg HTTP/1.1" 200 11454
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:02 +0530] "GET /Integrated_data_about_bike_showroom/Images/View002.jpg HTTP/1.1" 200 11454
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:02 +0530] "GET /Integrated_data_about_bike_showroom/Images/Customers01.jpg HTTP/1.1" 200 14334
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:02 +0530] "GET /Integrated_data_about_bike_showroom/Images/CreditFacility01.jpg HTTP/1.1" 200 14334
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:02 +0530] "GET /Integrated_data_about_bike_showroom/Images/CreditFacility02.jpg HTTP/1.1" 200 14334
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:02 +0530] "GET /Integrated_data_about_bike_showroom/Images/Registration01.jpg HTTP/1.1" 200 14334
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:02 +0530] "GET /Integrated_data_about_bike_showroom/Images/Registration02.jpg HTTP/1.1" 200 14334
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:02 +0530] "GET /Integrated_data_about_bike_showroom/Images/insurance01.jpg HTTP/1.1" 200 11454
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:02 +0530] "GET /Integrated_data_about_bike_showroom/Images/insurance02.jpg HTTP/1.1" 200 11454
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:02 +0530] "GET /Integrated_data_about_bike_showroom/Images/Admin01.jpg HTTP/1.1" 200 11306
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:02 +0530] "GET /Integrated_data_about_bike_showroom/Images/Admin02.jpg HTTP/1.1" 200 11306
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:02 +0530] "GET /Integrated_data_about_bike_showroom/Images/Users001.jpg HTTP/1.1" 200 14334
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:02 +0530] "GET /Integrated_data_about_bike_showroom/Images/Users002.jpg HTTP/1.1" 200 14334
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:02 +0530] "GET /Integrated_data_about_bike_showroom/Images/Model01.jpg HTTP/1.1" 200 11306
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:02 +0530] "GET /Integrated_data_about_bike_showroom/Images/Model02.jpg HTTP/1.1" 200 11306
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:02 +0530] "GET /Integrated_data_about_bike_showroom/Images/Reports01.jpg HTTP/1.1" 200 11306
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:02 +0530] "GET /Integrated_data_about_bike_showroom/Images/Reports02.jpg HTTP/1.1" 200 11306
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:02 +0530] "GET /Integrated_data_about_bike_showroom/Images/VATPurchases1.jpg HTTP/1.1" 200 14334
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:02 +0530] "GET /Integrated_data_about_bike_showroom/Images/VATPurchases2.jpg HTTP/1.1" 200 14334
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:02 +0530] "GET /Integrated_data_about_bike_showroom/Images/VATSales001.jpg HTTP/1.1" 200 14334
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:02 +0530] "GET /Integrated_data_about_bike_showroom/Images/VATSales002.jpg HTTP/1.1" 200 14334
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:02 +0530] "GET /Integrated_data_about_bike_showroom/Images/MPurchases1.jpg HTTP/1.1" 200 14334
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:02 +0530] "GET /Integrated_data_about_bike_showroom/Images/MPurchases2.jpg HTTP/1.1" 200 14334
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:02 +0530] "GET /Integrated_data_about_bike_showroom/Images/MSales1.jpg HTTP/1.1" 200 14334
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:02 +0530] "GET /Integrated_data_about_bike_showroom/Images/MSales2.jpg HTTP/1.1" 200 14334
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:02 +0530] "GET /Integrated_data_about_bike_showroom/Images/GenBill01.jpg HTTP/1.1" 200 14334
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:02 +0530] "GET /Integrated_data_about_bike_showroom/Images/GenBill02.jpg HTTP/1.1" 200 14334
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:02 +0530] "GET /Integrated_data_about_bike_showroom/Images/Logout01.jpg HTTP/1.1" 200 11306
0:0:0:0:0:0:0:1 - - [20/Feb/2017:16:05:02 +0530] "GET /Integrated_data_about_bike_showroom/Images/Logout02.jpg HTTP/1.1" 200 11306
